decider,state_id,task_id,reference,n,accuracy,modal_choice,consistency,n_distinct_choices
kev-9b,6/t1/turn7,6,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,6/t1/turn8,6,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,6/t2/turn0,6,respond_to_user,5,0.0,get_user_details,1.0,1
kev-9b,6/t2/turn1,6,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,6/t2/turn2,6,respond_to_user,5,0.0,get_reservation_details,1.0,1
kev-9b,6/t2/turn3,6,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,6/t2/turn4,6,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,6/t2/turn5,6,get_flight_status,5,0.0,respond_to_user,1.0,1
kev-9b,6/t2/turn6,6,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,6/t2/turn7,6,respond_to_user,5,0.0,get_flight_status,1.0,1
kev-9b,6/t2/turn8,6,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,8/t1/turn0,8,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t1/turn1,8,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,8/t1/turn10,8,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,8/t1/turn11,8,book_reservation,5,1.0,book_reservation,1.0,1
kev-9b,8/t1/turn12,8,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,8/t1/turn2,8,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,8/t1/turn3,8,get_reservation_details,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t1/turn4,8,get_reservation_details,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t1/turn5,8,get_reservation_details,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t1/turn6,8,get_reservation_details,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t1/turn7,8,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,8/t1/turn8,8,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t1/turn9,8,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,8/t2/turn0,8,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t2/turn1,8,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,8/t2/turn10,8,book_reservation,5,1.0,book_reservation,1.0,1
kev-9b,8/t2/turn11,8,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,8/t2/turn2,8,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,8/t2/turn3,8,get_reservation_details,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t2/turn4,8,get_reservation_details,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t2/turn5,8,get_reservation_details,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t2/turn6,8,get_reservation_details,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t2/turn7,8,search_direct_flight,5,1.0,search_direct_flight,1.0,1
kev-9b,8/t2/turn8,8,respond_to_user,5,0.0,search_direct_flight,1.0,1
kev-9b,8/t2/turn9,8,respond_to_user,5,0.0,book_reservation,1.0,1
kev-9b,9/t0/turn0,9,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,9/t0/turn1,9,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,9/t0/turn2,9,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,9/t0/turn3,9,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,9/t0/turn4,9,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,9/t0/turn5,9,search_direct_flight,5,0.0,get_user_details,1.0,1
kev-9b,9/t0/turn6,9,get_flight_status,5,0.0,search_direct_flight,1.0,1
kev-9b,9/t0/turn7,9,transfer_to_human_agents,5,0.0,respond_to_user,1.0,1
kev-9b,9/t0/turn8,9,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,9/t1/turn0,9,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,9/t1/turn1,9,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,9/t1/turn10,9,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
kev-9b,9/t1/turn2,9,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,9/t1/turn3,9,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,9/t1/turn4,9,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,9/t1/turn5,9,get_flight_status,5,0.0,get_reservation_details,1.0,1
kev-9b,9/t1/turn6,9,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,9/t1/turn7,9,get_flight_status,5,1.0,get_flight_status,1.0,1
kev-9b,9/t1/turn8,9,search_direct_flight,5,0.0,get_flight_status,1.0,1
kev-9b,9/t1/turn9,9,transfer_to_human_agents,5,0.0,search_direct_flight,1.0,1
kev-9b,9/t2/turn0,9,respond_to_user,5,1.0,respond_to_user,1.0,1
kev-9b,9/t2/turn1,9,get_user_details,5,1.0,get_user_details,1.0,1
kev-9b,9/t2/turn2,9,get_reservation_details,5,0.0,get_user_details,1.0,1
kev-9b,9/t2/turn3,9,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,9/t2/turn4,9,get_reservation_details,5,1.0,get_reservation_details,1.0,1
kev-9b,9/t2/turn5,9,get_flight_status,5,0.0,get_reservation_details,1.0,1
kev-9b,9/t2/turn6,9,search_direct_flight,5,0.0,get_flight_status,1.0,1
kev-9b,9/t2/turn7,9,transfer_to_human_agents,5,0.0,search_direct_flight,1.0,1
kev-9b,9/t2/turn8,9,respond_to_user,5,0.0,transfer_to_human_agents,1.0,1
